ROUTE,AVERAGE_CO2_PER_PERSON_TONNES,AVERAGE_CO2_PER_PERSON_KG,AVERAGE_CO2_TONNES,FLIGHT_COUNT
CKG-DXB,0.4309315398514355,430.9315398514355,107.3235,2
MAD-XPL,0.43081971677559916,430.81971677559915,158.197,2
MXP-PTP,0.43069096934548473,430.69096934548475,129.961,1
KUL-PKX,0.4300421948939107,430.04219489391073,100.6712,10
ORD-SXM,0.42904761904761907,429.0476190476191,45.951,2
JED-LKO,0.4289615409922359,428.9615409922359,107.7795,4
DAC-NRT,0.4288452355111787,428.8452355111787,98.78450000000001,2
KOS-SVX,0.4286631016042781,428.6631016042781,64.128,1
LFW-NBO,0.42845012787723785,428.45012787723783,41.881,4
AER-CMB,0.4280759803921569,428.0759803921569,122.2585,2
HRG-OVB,0.42788494546754874,427.88494546754873,86.018,4
MUC-YUL,0.4277672955974843,427.7672955974843,115.6255,4
DUB-EWR,0.4276281226588131,427.62812265881314,79.45206666666667,15
BRU-DSS,0.4275216150456437,427.52161504564367,106.80245454545455,11
DXB-FCO,0.42751007280034026,427.51007280034025,147.98983333333334,12
HUX-YWG,0.42737076648841354,427.37076648841355,47.951,2
ALA-MLE,0.42732681716049115,427.32681716049115,73.5055,2
AUH-KUL,0.42702302417328847,427.0230241732885,115.30387499999999,16
HNL-PPG,0.42670334320778674,426.70334320778676,92.955,5
AUH-BKK,0.425342658536057,425.342658536057,121.96000000000001,29
BCN-GYD,0.42508196721311475,425.08196721311475,44.081,2
NTE-YUL,0.42466275981846396,424.66275981846394,114.76466666666666,6
KEF-SEA,0.4242624558019929,424.26245580199287,61.46283333333333,6
IST-URC,0.4241132242370632,424.1132242370632,95.892,2
BNE-KIX,0.42410886742756804,424.10886742756804,120.765,4
DAC-IST,0.4236222531280112,423.6222531280112,134.33025,4
BKK-UBN,0.4230303582620263,423.0303582620263,96.93549999999999,2
BHX-PUJ,0.42301676612674055,423.01676612674055,124.04966666666667,3
HUX-YVR,0.4223663101604278,422.3663101604278,47.3895,2
BKK-ISB,0.4223650282030621,422.3650282030621,104.831,4
EWR-SFO,0.4216601886459188,421.6601886459188,81.06061788617886,123
COR-PUJ,0.4209204152249135,420.92041522491354,60.823,2
BAH-BKK,0.4206090947017105,420.6090947017105,100.82,4
BHX-LRM,0.420543904518329,420.543904518329,123.3245,2
CAN-ISB,0.42008098891730605,420.08098891730606,98.551,2
ALG-JED,0.41998184338288036,419.98184338288036,100.4094642857143,28
BGI-NCL,0.4195686274509804,419.5686274509804,106.99,1
BKO-IST,0.41887733474077515,418.87733474077515,81.63525,4
CNF-MCO,0.41880584594580544,418.80584594580546,134.20633333333333,3
CDG-DSS,0.41803673138392033,418.0367313839203,127.36938461538463,13
BAH-MAN,0.41802044221944096,418.02044221944095,100.1995,4
BRU-OUA,0.4176510468594217,417.65104685942174,104.726,4
CAI-DAC,0.41754616409670664,417.54616409670666,109.6685,2
BER-JFK,0.4175008701705535,417.50087017055347,119.94800000000001,2
DOH-FRA,0.41744824419738363,417.44824419738364,96.33822222222221,36
DOH-EBB,0.4168555503776671,416.8555503776671,97.18961904761905,21
TOF-UTP,0.4167449332674247,416.7449332674247,84.3075,2
ACC-LHR,0.4164954682779457,416.4954682779457,117.18100000000001,4
BUD-DOH,0.41600717529256853,416.00717529256855,95.346,16
ICN-KUL,0.4158812520991623,415.88125209916234,104.65422727272727,22
DXB-HEL,0.4154727806539815,415.47278065398154,108.21999999999998,3
ORY-SDQ,0.4150506577952518,415.0506577952518,137.23649999999998,2
ADD-MRS,0.4145957049486461,414.59570494864613,111.008,2
HRG-LED,0.4140169637722829,414.0169637722829,95.67124999999999,4
BOM-IST,0.4134335645840257,413.4335645840257,160.3465,8
MBA-VRN,0.41304276585285926,413.04276585285925,126.03999999999999,2
CPT-MRU,0.41271266378151666,412.71266378151665,93.86075,4
ABJ-IST,0.4125638022114595,412.5638022114595,74.21300000000001,3
HKT-MEL,0.4124916593503073,412.4916593503073,117.457,4
AUH-FRA,0.4122782633429188,412.27826334291876,122.54408333333333,24
MNL-PER,0.41180322128851543,411.80322128851543,58.805499999999995,2
MXP-YYZ,0.4113942342500258,411.3942342500258,122.90899999999999,6
ALG-MED,0.41113994396126086,411.1399439612609,95.27011111111112,27
AUH-BCN,0.410953782978161,410.953782978161,102.34484615384615,13
ATQ-MXP,0.4109143025351619,410.91430253516194,123.2172,5
AUH-BRU,0.4106120736178052,410.6120736178052,107.76249999999999,6
DXB-MUC,0.4106061464673486,410.6061464673486,171.84857142857143,14
BOM-CAI,0.4104123509869064,410.4123509869064,104.9105,6
DUB-IAD,0.4102270983492211,410.22709834922114,62.6297,20
MIA-ORY,0.41002576212966946,410.02576212966943,143.2425,4
MDL-OVB,0.4094315832527702,409.43158325277017,43.5245,2
ALG-SVO,0.4093367935409458,409.33679354094585,35.48950000000001,2
OVB-UTP,0.4090029246992915,409.0029246992915,105.253,6
BQS-HKT,0.40890756302521014,408.90756302521015,116.78399999999999,2
BOM-MRU,0.40886023736621774,408.86023736621775,81.827125,8
ISB-PEK,0.40870229007633585,408.7022900763358,136.527,2
OSL-SID,0.4086417112299465,408.6417112299465,133.728,1
DOH-VIE,0.4085564440604665,408.5564440604665,69.05345161290323,31
FLL-SJC,0.4085378151260504,408.5378151260504,121.54,1
AUH-DUS,0.40836308316430014,408.3630831643001,100.66149999999999,4
AMS-AUH,0.4082730706961684,408.2730706961684,140.9419,10
ADD-DAC,0.4078613153594771,407.8613153594771,86.322,4
DOH-DUS,0.4077790643816582,407.7790643816582,88.0395,10
CMB-HKG,0.40725557117044775,407.25557117044775,110.70857142857143,7
FRA-MCT,0.4068341656263004,406.83416562630043,94.65433333333333,6
CPH-DOH,0.4066519343842893,406.6519343842893,95.194,29
KHV-UTP,0.4066040533860603,406.60405338606034,82.256,2
IST-KHI,0.40636746212943575,406.36746212943575,99.55,4
DOH-LYS,0.40620657711903657,406.2065771190366,87.69999999999999,12
VRN-ZNZ,0.4061936752416845,406.1936752416845,123.95,1
MAA-MRU,0.4061235177612903,406.1235177612903,97.57499999999999,2
GYD-LHR,0.4058347338935574,405.83473389355737,72.44149999999999,2
DOH-HAM,0.4057068601718903,405.7068601718903,87.59211111111111,9
DUB-PHL,0.4056999980873062,405.6999980873062,76.094375,16
HKT-HTA,0.4056355042016807,405.6355042016807,115.8495,2
CDG-SXB,0.40517917463639364,405.1791746363936,89.43775000000001,4
MCO-REC,0.4051240443126852,405.1240443126852,129.822,4
BAX-UTP,0.40466633712308453,404.66633712308453,81.864,2
PLS-YYZ,0.40423593099683863,404.23593099683865,18.467666666666666,6
COO-ORY,0.4041577540106952,404.1577540106952,120.924,1
DEL-IST,0.40372468981943066,403.72468981943064,149.40311111111112,9
BKK-RUH,0.40367786672505557,403.6778667250556,111.281,2
BOM-DAR,0.40362258643915583,403.62258643915584,89.88675,4
ISB-IST,0.4032127486552651,403.2127486552651,104.29666666666667,12
FCO-MBA,0.40312997838186404,403.129978381864,104.479,3
ATL-LIM,0.40300773247124067,403.0077324712407,100.39,12
MCT-ZRH,0.4027144607843137,402.7144607843137,98.58449999999999,2
SRQ-YYZ,0.40255839100346025,402.55839100346026,12.52775,4
ALA-HGH,0.4023992847759451,402.3992847759451,52.0745,2
KEF-MCO,0.40114614271938287,401.14614271938285,56.94780000000001,5
LHR-LOS,0.4000588513113054,400.05885131130543,107.07525,8
MED-TMR,0.3989053369692248,398.90533696922483,102.399,1
IST-KGL,0.3981909193476424,398.19091934764236,79.0805,2
DOH-TUN,0.3970279652844744,397.0279652844744,102.92949999999999,4
AUH-CPH,0.39680527383367137,396.8052738336714,97.8125,8
MCT-MXP,0.3964276960784314,396.42769607843144,97.0455,4
GOI-PEE,0.39548937221947605,395.4893722194761,80.0075,2
CPH-IAD,0.3954514799550394,395.45147995503936,52.772999999999996,2
KWI-MXP,0.394726592320002,394.726592320002,75.08200000000001,6
LED-SSH,0.39471630936423324,394.71630936423327,83.33016666666667,6
DOH-MXP,0.39464253812346833,394.64253812346834,98.08333333333333,39
ADD-LGW,0.39407648773795234,394.07648773795233,114.893,2
BQS-UTP,0.39356154226396445,393.56154226396444,79.6175,2
FCO-SLL,0.39350889192886457,393.50889192886456,115.062,1
BKK-CTS,0.3930096696212732,393.0096696212732,99.229,6
DOH-ZNZ,0.39269592975214784,392.69592975214783,58.13911538461538,26
NOZ-UTP,0.3925926841324765,392.5926841324765,79.4215,2
CDG-JIB,0.39258533042846766,392.58533042846767,108.118,4
DXB-KMG,0.3922311661506708,392.2311661506708,95.018,2
BOS-BRU,0.39211120064464144,392.11120064464143,97.322,1
GOI-KZN,0.39211072664359864,392.11072664359864,79.324,2
DOH-OSL,0.39202215341182894,392.0221534118289,99.24628000000001,25
FCO-KWI,0.3919549436795995,391.95494367959947,78.29299999999999,6
MED-ORN,0.3919315082892017,391.9315082892017,89.51578571428571,14
GVA-RUH,0.391921568627451,391.921568627451,109.934,2
LIS-YYZ,0.39179991448949797,391.79991448949795,73.92157142857143,14
FCO-RUH,0.39164722787809186,391.6472278780919,41.47316666666667,18
DAC-RUH,0.3915506838816518,391.5506838816518,134.879875,8
IST-KBL,0.3909846460345498,390.9846460345498,88.29433333333333,6
FRA-NQZ,0.3906750002328521,390.67500023285214,73.12816666666667,6
BOS-CPH,0.3906219557886849,390.62195578868494,52.1285,2
OVB-SYX,0.38994043186895017,389.94043186895016,52.369,2
DMK-NRT,0.38987257429871525,389.8725742987152,118.42099999999999,6
DOH-ZYL,0.389855398006458,389.855398006458,138.847,1
CUR-EWR,0.3897665732959851,389.7665732959851,41.744,2
DPS-PVG,0.389356962297114,389.35696229711397,88.32,6
JNB-LOS,0.3893401602399528,389.3401602399528,59.52633333333333,6
DAC-KWI,0.3889134249266371,388.9134249266371,106.21735714285715,14
KJA-UTP,0.38880427170868354,388.80427170868353,111.0425,4
ADD-LHR,0.3887854587966521,388.7854587966521,119.40236363636363,11
DOH-MAN,0.38876140012913346,388.76140012913345,110.14312195121953,41
EWR-OSL,0.3883701760959161,388.3701760959161,51.828,2
ALA-LHR,0.38821403260099224,388.21403260099225,54.777,2
GYD-LGW,0.3881848739495798,388.1848739495798,69.291,2
ABJ-ORY,0.38794786096256684,387.94786096256684,116.074,2
AUH-HKT,0.38780735123533744,387.8073512353374,103.48440000000001,20
DAR-IST,0.38770549279314376,387.7054927931438,49.762,4
DOH-GVA,0.3876124461153335,387.6124461153335,93.24017391304348,23
ADD-BRU,0.38730899979039235,387.30899979039236,152.09522222222222,9
UTP-VVO,0.38680177953534356,386.80177953534354,78.25,2
SGN-UBN,0.38666196615632553,386.66196615632555,95.96950000000001,2
ESB-KBL,0.3858665110667614,385.8665110667614,50.146499999999996,2
DOH-NBO,0.3858109239561932,385.8109239561932,113.95919298245614,57
AUH-MXP,0.38576154342440117,385.76154342440117,96.12334999999999,20
DOH-ZAG,0.3857531194295901,385.75311942959013,43.2815,20
GOX-SVX,0.38417349218168284,384.17349218168283,51.5945,2
CAN-CMB,0.38400835809071104,384.00835809071106,73.9575,2
CMN-RUH,0.3836110880860029,383.6110880860029,97.20483333333334,6
DOH-PRG,0.38305660892722404,383.05660892722403,62.363708333333335,24
FRA-KWI,0.38302413610005626,383.02413610005624,85.20100000000001,2
KHV-SVX,0.3828487394957983,382.84873949579827,45.559,1
CMB-DOH,0.38262359760037684,382.62359760037685,81.15195283018868,106
HRG-OMS,0.3819137419673752,381.9137419673752,76.78475,4
ATQ-FCO,0.3814746845813535,381.4746845813535,116.407,1
JED-MIR,0.3797556561085973,379.7556561085973,83.926,1
BKK-BNE,0.37966637401229153,379.66637401229156,108.11000000000001,4
CZL-JED,0.3795638960158928,379.5638960158928,86.57388888888889,18
DLA-IST,0.3794581287080026,379.4581287080026,59.00083333333333,6
AUH-FCO,0.3792463271153422,379.2463271153422,109.5905,16
BKK-ICN,0.37888486142928596,378.88486142928593,110.80485714285714,84
ADD-DEL,0.3785747208605665,378.57472086056646,79.24125,8
JFK-KEF,0.37856547886330105,378.56547886330105,84.17588888888889,9
IST-NSI,0.3785320985412947,378.5320985412947,66.68085714285714,7
PEK-TAS,0.3776906318082789,377.6906318082789,86.68,4
FIH-IST,0.37750292169848076,377.50292169848075,48.4525,4
BOS-MAD,0.37717169431875325,377.1716943187532,68.89340000000001,10
AUH-LED,0.3770162271805274,377.0162271805274,92.9345,2
ABJ-ADD,0.37690895296610705,376.90895296610705,74.2108,10
DOH-MLE,0.37684149736449585,376.84149736449586,70.52456578947368,76
TLV-ZIA,0.37608550636749544,376.08550636749544,62.0165,2
DME-DXB,0.3757037258665656,375.7037258665656,128.446125,8
GOI-SVX,0.37569204152249136,375.69204152249137,76.0025,2
OPO-YYZ,0.37556762373169883,375.5676237316988,88.6885,4
NQZ-PQC,0.3753827072997874,375.3827072997874,52.966499999999996,2
PKX-SVX,0.37510084033613444,375.10084033613447,44.637,2
DXB-VIE,0.37472920881890937,374.72920881890934,122.94999999999999,12
DAR-DXB,0.37428149253895776,374.28149253895776,97.111875,8
MLE-OTP,0.374096256684492,374.096256684492,69.956,2
SVO-YKS,0.3739389426656739,373.9389426656739,50.22,2
LIS-PUJ,0.37359460278956946,373.5946027895695,123.2115,2
MED-ZRH,0.37354298642533934,373.54298642533934,82.553,2
MSP-SXM,0.3735382796334614,373.5382796334614,63.184,1
DOH-NCE,0.3734400332571191,373.4400332571191,89.831,12
MCO-TPA,0.37330585725726395,373.30585725726394,44.90633333333333,3
DWC-LED,0.37299588142218915,372.99588142218914,46.0358,5
CNS-SIN,0.372877640705247,372.87764070524696,96.03463636363637,11
IST-ZNZ,0.3728126217374367,372.8126217374367,47.8505,2
ALA-ICN,0.3726889659410098,372.6889659410098,105.06227272727273,11
DWC-VKO,0.3726836758799905,372.6836758799905,78.8785,2
VKO-YKS,0.37182736976854625,371.82736976854625,52.68042857142857,7
DMK-ICN,0.3716453587249294,371.6453587249294,101.969,4
ABJ-NBO,0.371553752535497,371.553752535497,45.794000000000004,3
ADD-CDG,0.3713093775135809,371.3093775135809,110.465,5
BKK-FUK,0.370713367437107,370.71336743710697,79.72658333333334,12
IST-NBO,0.37063333049682434,370.6333304968243,61.422,8
HNL-SMF,0.37050293210809504,370.502932108095,82.172875,8
BLL-SID,0.37030600118835416,370.3060011883542,124.645,1
DAC-DOH,0.37021078055630746,370.21078055630744,90.27126315789474,38
COO-IST,0.36966749925525333,369.66749925525335,61.604,4
DOH-JRO,0.36911819726846906,369.1181972684691,87.602375,8
PTY-ROS,0.36898666725726437,368.98666725726434,50.632999999999996,4
CMN-JED,0.3688565801655271,368.8565801655271,96.90554545454546,11
MUC-TAS,0.368813868962219,368.81386896221903,65.4585,2
KUL-MCT,0.3684385338497538,368.43853384975375,81.13644444444444,18
EWR-SNA,0.36837105658863284,368.3710565886328,42.45583333333334,12
HAN-YNY,0.36815837104072396,368.158371040724,81.363,2
AUH-DWC,0.36811202144529187,368.1120214452919,91.346,2
LIS-YUL,0.36793510715112626,367.93510715112626,71.53858333333334,12
DPS-TPE,0.367433502710225,367.433502710225,96.655,4
HKT-ICN,0.3673523384314602,367.3523384314602,77.97149999999999,8
DXB-NBO,0.3670718929481607,367.0718929481607,91.75214285714286,14
ACC-NBO,0.3667180527383367,366.71805273833667,45.198,6
JED-MRU,0.3665226157577125,366.5226157577125,106.151,4
MRS-YUL,0.3662357381046504,366.23573810465035,81.073,6
LIM-MIA,0.3661734556939255,366.1734556939255,82.807,43
BKK-KHI,0.3656382553021208,365.6382553021208,91.37299999999999,4
SLL-VRN,0.36558507273877294,365.58507273877296,57.799,2
BZV-CMN,0.36540510543840177,365.4051054384018,49.3845,2
DOH-ZRH,0.36537337390228536,365.3733739022854,92.32,30
HND-SGN,0.365370799440441,365.370799440441,72.99766666666667,18
ALA-MXP,0.3651739405439596,365.1739405439596,57.734,2
BEY-CDG,0.36509860173577624,365.09860173577624,73.609375,8
HKT-NQZ,0.36489723600283486,364.89723600283486,51.487,2
ANC-OGG,0.36474287828338875,364.74287828338873,49.295,5
CPT-NBO,0.36457065584854625,364.57065584854627,44.93333333333333,3
DEL-DOH,0.36452912593617454,364.5291259361745,45.08029411764706,17
EWR-LIS,0.3644247522246237,364.4247522246237,73.9465,20
HAN-NRT,0.36438328135901593,364.38328135901594,68.6265,40
DEL-HKG,0.3641474175419868,364.14741754198684,125.45978378378378,37
HKT-UBN,0.3639314421862099,363.9314421862099,74.213,2
AUH-MUC,0.36368967741390384,363.68967741390384,91.54071428571429,14
ADD-OUA,0.3635511982570806,363.5511982570806,70.73033333333333,3
MAN-TLV,0.3634070272404264,363.4070272404264,46.0255,2
CMN-FIH,0.3633148353681095,363.31483536810947,49.102,1
DEL-MSQ,0.36312852833441067,363.12852833441065,55.9,2
CAN-LHE,0.3629961163209245,362.9961163209245,88.71799999999999,2
HLE-JNB,0.3621608643457383,362.1608643457383,30.168,1
CXI-TRW,0.3621555397727273,362.1555397727273,39.646249999999995,4
EWR-MCI,0.3621076586323152,362.1076586323152,39.046499999999995,4
CGP-DOH,0.36209392110065985,362.0939211006598,92.686,2
AUH-ZRH,0.36185212496588653,361.85212496588656,96.76199999999999,7
ADD-FCO,0.3613084220368051,361.3084220368051,99.35041176470588,17
BCN-DOH,0.3611209514263717,361.1209514263717,94.34482857142856,35
KBL-SVO,0.3607366189719131,360.7366189719131,34.0355,2
ADD-GVA,0.36069399188246726,360.69399188246723,105.16033333333333,3
JED-PEW,0.3606854852327369,360.68548523273694,94.463375,8
CGP-DXB,0.3603565913238804,360.3565913238804,128.341,1
SHE-SIN,0.35967630113334637,359.6763011333464,101.974,4
ADL-SIN,0.3594354193125117,359.4354193125117,102.96027586206897,29
CTS-HKG,0.35926959913655754,359.26959913655753,101.82641666666667,24
PQC-TAS,0.3590271655346594,359.0271655346594,67.201,4
ADD-BOM,0.3588909119203237,358.8909119203237,80.3687,10
ADD-FRA,0.35858693578034845,358.5869357803484,104.9105,10
NRT-SGN,0.3584666713423555,358.4666713423555,74.28891176470587,34
ICN-RGN,0.35811373597876117,358.11373597876116,62.12116666666666,6
HNL-LAX,0.3580671819117187,358.0671819117187,77.7113407821229,179
HRG-PEE,0.3578274839347504,357.8274839347504,72.3885,2
DMK-KIX,0.3576873666716663,357.68736667166627,105.80799999999999,4
IST-NKC,0.35737091080159006,357.37091080159007,56.6656,5
EWR-UVF,0.35668534080298786,356.68534080298787,38.201,1
GVA-JED,0.3564670231729055,356.4670231729055,99.989,2
DMK-HRB,0.3560617881104697,356.0617881104697,114.1,2
COR-PTY,0.3550845588235294,355.0845588235294,48.2915,4
CNS-NRT,0.3543160667251976,354.31606672519763,100.89150000000001,6
CDG-GYD,0.35411764705882354,354.11764705882354,100.02028571428572,7
SSH-VKO,0.35342715027187344,353.4271502718734,86.0955,4
FRA-JED,0.3534224598930481,353.4224598930481,79.038,3
POA-PTY,0.35341024137116417,353.41024137116415,50.32933333333333,6
IST-OUA,0.35323348681563604,353.23348681563607,59.94,4
DXB-SEZ,0.35287745098039214,352.87745098039215,107.9805,14
DOH-IST,0.3524482574600591,352.4482574600591,80.26019512195123,41
KUL-YNT,0.35244601638123607,352.44601638123606,47.3335,2
DXB-LED,0.35168511867343083,351.68511867343085,77.50333333333333,6
BLR-HKG,0.3516050420168067,351.6050420168067,110.70733333333334,3
CAI-FIH,0.35138888888888886,351.38888888888886,43.01,2
KJA-MRV,0.35109375,351.09375,38.199,2
JED-KAN,0.3509555884278174,350.95558842781736,117.7255,2
DXB-RGN,0.3509453781512605,350.94537815126046,41.7625,2
HKT-IKT,0.35090328965810924,350.90328965810926,77.5868,10
ADD-CPT,0.35078057889822606,350.78057889822605,93.92150000000001,22
JED-LHR,0.3507249746510976,350.72497465109757,92.69211111111112,18
CXR-TAS,0.3504047757716948,350.4047757716948,60.164500000000004,2
KTM-RUH,0.35034007352941177,350.34007352941177,38.117,2
AMM-STN,0.3502235294117647,350.22352941176473,44.653499999999994,2
MUC-SZG,0.35,350.0,20.825,1
CDG-NKC,0.3494896600615555,349.4896600615555,82.23933333333333,3
HAV-MGA,0.34920588235294114,349.20588235294116,53.4285,2
DLA-NBO,0.34897549019607843,348.97549019607845,28.709,6
CNS-KIX,0.3487497805092186,348.7497805092186,99.30649999999999,6
MDZ-PTY,0.3486463501063076,348.64635010630764,49.194,2
BSL-ZRH,0.34835099317864915,348.35099317864916,75.03375,4
BEG-DOH,0.34828830585264414,348.28830585264416,40.5925,16
EZE-PUJ,0.34824968761858494,348.2496876185849,59.60755555555555,18
ALG-DLA,0.34818876835312823,348.18876835312824,35.972,2
JED-KBL,0.3481152013285522,348.11520132855225,76.30225,4
BGI-YYZ,0.34797431057984696,347.97431057984693,56.337,4
EGE-EWR,0.3477473262032086,347.74732620320856,52.023,1
KHV-SYX,0.34773641102010433,347.73641102010436,46.701,2
HRG-TJM,0.34772966207759703,347.729662077597,69.459,2
LED-YKS,0.34767379679144383,347.6737967914438,52.012,4
BOG-SCL,0.3472887743960286,347.2887743960286,74.47434782608696,23
BKK-PER,0.3471129035995104,347.1129035995104,91.16433333333333,21
